	movie_id	title	user_rating	metascore	MPAA_rating	nudity	violence	profanity	alcohol	frightening	Unnamed: 0	Unnamed: 0.1	one	two	three	four	five	six	seven	eight	nine	ten	lower	median	upper	skewness	binned	box_office
406	tt6791096	I Feel Pretty	55	48	Rated PG-13 for sexual content, some partial nudity, and language	Moderate	None	Moderate	Mild	None	148	148	5563	1336	1692	3030	6539	9107	6904	3842	1656	3235	4.204620462046203	5.861480180081255	7.211326767091541	0.10210945129878166	0.1	48795601.0
407	tt6802308	The 15:17 to Paris	52	45	Rated PG-13 on appeal for bloody images, violence, some suggestive material, drug references and lan	Mild	Moderate	Moderate	Mild	Moderate	190	190	1781	1359	1773	2817	4723	5043	3123	1534	638	1255	3.8899538516151937	5.408956171924625	6.6724303554274735	0.09183478690888508	0.1	36276286.0
408	tt6803212	Don't Let Go	60	49	Rated R for violence, bloody images, and language	None	Severe	Moderate	Mild	Moderate	372	372	124	42	55	109	259	401	380	236	132	200	5.096525096525097	6.447630922693268	7.853813559322034	-0.01997499035872663	0.0	5215062.0
409	tt6806448	Fast & Furious Presents: Hobbs & Shaw	65	60	None	Mild	Moderate	Moderate	Mild	Moderate	49	49	2884	1544	2482	4366	9960	21310	27420	25270	10623	13081	5.898826841858282	7.117213712618526	8.261337554412346	0.03143394380046633	0.0	173810100.0
410	tt6811018	The Kid Who Would Be King	60	66	Rated PG for fantasy action violence, scary images, thematic elements including some bullying, and l	None	Mild	Mild	None	Mild	287	287	414	204	387	796	1796	3156	2495	1208	370	542	5.0796213808463255	6.161280101394169	7.21062124248497	0.015165453568914904	0.0	16790790.0
411	tt6823368	Glass	67	43	Rated PG-13 for violence including some bloody images, thematic elements, and language	None	Moderate	Mild	Mild	Moderate	72	72	3181	2076	3901	7236	16128	34094	48530	32263	12441	12108	5.807018830292718	6.8989903152689065	7.928431949911664	0.02947556501614317	0.0	111035005.0
412	tt6848602	Til Death Do Us Part	45	-1	Rated PG-13 for thematic elements involving domestic abuse, violence, some sexuality and language	Mild	Severe	None	Mild	Moderate	393	393	180	77	88	138	159	124	83	74	18	120	2.59375	4.798742138364781	6.858433734939759	0.034070648803188136	0.0	3455267.0
413	tt6850820	Peppermint	65	29	Rated R for strong violence and language throughout	None	Severe	Moderate	Moderate	Severe	195	195	728	558	930	1877	4297	9680	12442	6447	2469	3292	5.7365702479338845	6.764426941006267	7.737009461765162	0.0276310181940641	0.0	35418723.0
414	tt6857112	Us	69	81	Rated R for violence/terror, and language.	None	Severe	Moderate	Mild	Severe	40	40	7044	3083	4294	6430	12454	25437	41744	37651	16460	11711	5.8251955812399245	7.084802606362591	8.143940399989376	0.0864559264455835	0.1	175005930.0
415	tt6857166	Book Club	61	53	Rated PG-13 for sex-related material throughout, and for language.	Moderate	None	Mild	Mild	None	112	112	660	424	681	1262	2822	5222	4967	2762	1072	1443	5.315644932671863	6.420815779394867	7.489581236158648	0.01674630020246428	0.0	68566296.0
416	tt6902696	Gloria Bell	63	79	Rated R for sexuality, nudity, language and some drug use	Moderate	Mild	Moderate	Moderate	None	364	364	277	156	221	341	782	1475	1690	1041	314	239	5.317135549872122	6.5094674556213015	7.476331360946744	0.10442221093024467	0.1	5611123.0
417	tt6911608	Mamma Mia! Here We Go Again	67	60	Rated PG-13 for some suggestive material	Mild	None	None	Mild	None	65	65	1993	1080	1597	2769	5854	11370	15540	11752	5947	8742	5.796218117854003	7.057207207207206	8.332198774676652	-0.005521524022104874	0.0	120634935.0
418	tt6920356	The Souvenir	65	92	Rated R for some sexuality, graphic nudity, drug material and language	Moderate	Mild	Moderate	Moderate	Mild	448	448	260	134	162	275	439	724	830	801	393	244	5.034168564920273	6.665060240963856	7.965043695380774	0.11290423743664275	0.1	1036737.0
419	tt6921996	Johnny English Strikes Again	62	39	Rated PG for some action violence, rude humor, language and brief nudity	Mild	Mild	Mild	Mild	None	375	375	707	705	1388	3108	7591	15037	13583	5688	1943	3611	5.479087076801474	6.376604375872848	7.345523816535375	-0.038255859451918214	0.0	4412170.0
420	tt6933454	Puzzle	67	66	Rated R for language	Mild	None	Moderate	Mild	None	415	415	96	40	66	157	330	923	1495	908	281	254	5.985915492957746	6.943478260869565	7.836453744493393	0.034901890968422195	0.0	2032018.0
421	tt6938828	At Eternity's Gate	69	76	Rated PG-13 for some thematic content	None	None	Mild	Mild	None	411	411	291	196	321	595	1585	3671	6434	4539	1678	1381	6.095137564696268	7.072971712775877	8.034313725490197	0.008504712309654053	0.0	2294915.0
422	tt6951892	Samson	44	17	Rated PG-13 for violence and battle sequences	None	Mild	None	None	Mild	371	371	687	290	324	448	536	412	288	209	109	464	2.378448275862069	4.750932835820897	6.9453125	0.038999384925515884	0.1	4719928.0
423	tt6957966	Little Italy	57	28	Rated R for some sexual references	Mild	None	Mild	Mild	None	455	455	319	259	355	656	1282	1763	1333	715	294	658	4.7492199687987515	6.036585365853659	7.318829707426858	0.0019929312240402376	0.0	990230.0
424	tt6966692	Green Book	82	69	Rated PG-13 for thematic content, language including racial epithets, smoking, some violence and sug	Mild	Mild	Moderate	Moderate	Mild	94	94	1422	464	605	1197	3338	9918	36406	87120	77080	48448	7.6509354912764005	8.414244719926538	9.265808251167616	-0.05465093274400618	0.0	85080171.0
425	tt6998518	Mandy	66	81	None	Moderate	Severe	Moderate	Severe	Severe	446	446	2889	1590	1927	2673	4293	7213	10716	9925	4862	4501	5.331178662939669	6.9394830160507635	8.169093198992442	0.13344100583668006	0.1	1214525.0
426	tt7008872	Boy Erased	69	69	Rated R for sexual content including an assault, some language and brief drug use	Moderate	Mild	Mild	Mild	Moderate	345	345	684	186	237	532	1394	4056	8109	5207	1891	1658	6.2286735700197235	7.10278702676039	8.031496062992126	-0.030283391572875133	0.0	6788692.0
427	tt7014006	Eighth Grade	74	89	Rated R for language and some sexual material	Mild	None	Mild	None	Mild	304	304	772	361	535	999	2358	5640	13041	14993	7452	4117	6.645847711065103	7.595244447408791	8.43343560328153	0.062209853263810684	0.1	13539709.0
428	tt7026672	Every Day	64	52	Rated PG-13 for thematic content, language, teen drinking, and suggestive material	Mild	None	Mild	Mild	None	355	355	385	196	356	682	1775	3598	4009	2155	878	1199	5.615133407448583	6.655774507358442	7.696635730858468	-0.00010575226733536894	0.0	6102076.0
429	tt7040874	A Simple Favor	68	67	Rated R for sexual content and language throughout, some graphic nude images, drug use and violence	Moderate	Mild	Moderate	Mild	Mild	139	139	1361	812	1457	2943	7638	20477	33932	20443	6948	5954	6.050874151487036	6.980210420841683	7.884177958225309	0.01383771302813107	0.0	53548586.0
430	tt7048622	The Insult	77	72	Rated R for language and some violent images	None	Moderate	Moderate	Mild	Mild	453	453	192	44	74	107	284	872	2778	4132	2203	1472	7.027897768178548	7.918199419167474	8.788470267816614	0.011377436796215765	0.0	1001305.0
431	tt7054636	Tyler Perry's A Madea Family Funeral	43	39	Rated PG-13 for crude sexual content, language, and drug references throughout	Severe	Mild	Severe	Moderate	None	107	107	640	213	204	273	341	293	237	164	94	440	1.8978873239436616	4.850439882697947	7.387130801687764	0.07575937220685536	0.1	73257045.0
432	tt7074886	The Front Runner	61	61	Rated R for language including some sexual references	Mild	None	Moderate	Mild	None	418	418	192	93	172	469	1306	3021	2398	772	156	243	5.4797090352220525	6.221284342932804	7.0685988323603	-0.06654909730504438	0.0	2000105.0
433	tt7083526	Breakthrough	62	46	Rated PG for thematic content including peril	None	Mild	Mild	None	Mild	179	179	632	132	98	182	367	669	777	687	414	1125	5.117847411444142	7.093951093951095	9.147946859903383	-0.019327583460779226	0.0	40713082.0
434	tt7125860	If Beale Street Could Talk	72	87	Rated R for language and some sexual content	Moderate	Mild	Moderate	Mild	Mild	296	296	806	294	450	846	2036	4774	8813	8009	3803	2115	6.2445538332635095	7.267842959264723	8.24172805593707	0.02473696524218549	0.0	14915773.0
435	tt7131622	Once Upon a Time ... in Hollywood	79	83	Rated R for language throughout, some strong graphic violence, drug use, and sexual references	Mild	Severe	Severe	Moderate	Moderate	61	61	6452	2683	3462	4737	9146	20651	46514	75906	56504	45319	6.945296039901963	8.053869259347088	9.101364505167775	0.028328401722114045	0.0	141082429.0
436	tt7137380	Destroyer	62	62	Rated R for language throughout, violence, some sexual content and brief drug use	Moderate	Moderate	Severe	Moderate	Moderate	434	434	734	409	690	1230	2824	5207	4712	2508	774	736	5.170325779036827	6.27299788745919	7.300933786078097	0.03507740962038289	0.0	1533324.0
437	tt7137846	Breaking In	54	42	Rated PG-13 for violence, menace, bloody images, sexual references, and brief strong language	None	Moderate	Moderate	None	Moderate	155	155	579	377	644	1217	2398	2674	1668	782	269	663	4.500312760633862	5.657255048616303	6.838279376498799	-0.010300420774461631	0.0	46840590.0
438	tt7153766	Unsane	64	63	Rated R for disturbing behavior, violence, language, and sex references	Mild	Moderate	Severe	Moderate	Moderate	338	338	868	552	879	1760	4028	8918	10518	4941	1333	1085	5.571036106750394	6.54145274767066	7.3705552386385245	0.07852883998189568	0.1	7732899.0
439	tt7158430	Hearts Beat Loud	69	65	Rated PG-13 for some drug references and brief language	Mild	None	Mild	Mild	None	410	410	121	48	88	176	522	1510	2624	1715	524	419	6.150165562913908	7.036775914634148	7.920553935860058	0.0015998356844239545	0.0	2386251.0
440	tt7242142	Blindspotting	74	77	Rated R for language throughout, some brutal violence, sexual references and drug use	None	Moderate	Severe	Moderate	Moderate	377	377	464	166	251	417	992	2313	5166	5839	3051	1992	6.608352690669763	7.595307415653365	8.479491351258778	0.05492419751823045	0.1	4333394.0
441	tt7284204	Summer '03	54	45	None	Mild	None	Moderate	Mild	None	278	278	121	65	120	178	395	496	306	106	35	138	4.515189873417722	5.703629032258066	6.810457516339869	0.035556060318368436	0.0	11746.0
442	tt7286456	Joker	87	59	Rated R for strong bloody violence, disturbing behavior, language and brief sexual images	Mild	Severe	Moderate	Moderate	Severe	34	34	6318	1536	1893	2743	5911	13741	37387	86011	135359	223011	8.185360012091477	9.249229825870463	9.923896130684136	0.22386852064964408	0.3	333494002.0
443	tt7329656	47 Meters Down: Uncaged	50	43	Rated PG-13 for sequences of intense peril, bloody images, and brief strong language	None	Moderate	Mild	None	Severe	258	258	661	540	816	1266	2134	1827	1114	509	170	508	3.7916666666666665	5.1979850046860365	6.453338806787082	0.05671793067326919	0.1	22260900.0
444	tt7334528	Uncle Drew	57	57	Rated PG-13 for suggestive material, language and brief nudity	Mild	Mild	Mild	Mild	None	172	172	486	253	435	809	1922	2899	1931	907	323	759	4.863163371488033	6.002587098999655	7.141636457793889	0.00016430684199747852	0.0	42469946.0
445	tt7339248	The Art of Self-Defense	67	65	Rated R for violence, sexual content, graphic nudity and language	Moderate	Moderate	Moderate	Mild	Moderate	409	409	401	197	285	500	1195	2694	4198	2661	856	596	5.803544914625093	6.86195807527394	7.769541525742202	0.07671921168515172	0.1	2410914.0
446	tt7339792	Unbroken: Path to Redemption	57	39	Rated PG-13 for thematic content and related disturbing images	None	Mild	None	Moderate	Moderate	353	353	135	59	76	106	234	281	262	181	123	294	4.763888888888889	6.444839857651246	8.3853591160221	-0.07167483738061092	-0.1	6216897.0
447	tt7343762	Good Boys	67	60	Rated R for strong crude sexual content, drug and alcohol material, and language throughout - all in	Moderate	Mild	Severe	Severe	Mild	111	111	1058	394	546	1043	2557	6258	9293	5955	2073	2445	5.868728028124004	6.925589153126007	7.931150293870697	0.024873657111506388	0.0	83083070.0
448	tt7349662	BlacKkKlansman	75	83	Rated R for language throughout, including racial epithets, and for disturbing/violent material and 	Mild	Moderate	Severe	Mild	Moderate	150	150	2904	843	1227	2220	5695	17269	47090	56840	23692	13067	6.7665905712465495	7.6438335679099225	8.395271815622799	0.07724332148165397	0.1	49275340.0
449	tt7349950	It Chapter Two	67	58	Rated R for disturbing violent content and bloody images throughout, pervasive language, and some cr	Mild	Severe	Severe	Mild	Severe	33	33	3060	1833	3025	5565	11696	24161	35061	24436	9891	10725	5.7973490335664914	6.938849433843872	8.019264609592405	0.027492144700702086	0.0	211593228.0
450	tt7365604	Dog Days	62	47	Rated PG for rude and suggestive content, and for language	Mild	None	Mild	Mild	Mild	344	344	125	51	95	194	400	743	770	413	175	326	5.395	6.549350649350648	7.720338983050849	-0.0071549500828993785	0.0	6809080.0
451	tt7370952	Bennett's War	49	-1	Rated PG-13 for some language and brief violence	None	None	Mild	None	None	466	466	31	6	13	16	27	26	27	15	17	38	3.75	6.0769230769230775	8.558823529411764	-0.03222771112679377	0.0	1056416.0
452	tt7374952	El Chicano	52	46	Rated R for strong violence and language throughout	None	Severe	Mild	Mild	None	440	440	69	30	36	52	110	126	91	42	22	126	4.288461538461538	5.936507936507938	7.833333333333332	-0.07017997072246596	-0.1	1400603.0
453	tt7388562	Paul, Apostle of Christ	66	52	Rated PG-13 for some violent content and disturbing images	None	Moderate	None	None	Moderate	277	277	331	89	109	235	512	863	1119	871	567	1466	5.80648899188876	7.341823056300268	9.368606701940037	-0.13796556465316373	-0.1	17560475.0
454	tt7401588	Instant Family	73	57	Rated PG-13 for thematic elements, sexual material, language and some drug references	Mild	Mild	Moderate	Mild	None	116	116	477	235	391	733	2220	7281	18224	17306	6945	7070	6.7130981123792814	7.55084941638738	8.430342077892059	-0.024307179605732764	0.0	67363237.0
455	tt7424200	Teen Titans GO! to the Movies	68	69	Rated PG for action and rude humor	None	Mild	None	None	None	225	225	519	175	217	436	1104	2561	4084	2556	889	1677	5.930886372510737	7.013467189030362	8.113262910798122	-0.007888146223219823	0.0	29790236.0
456	tt7461200	The Oath	53	58	Rated R for language throughout, violence and some drug use	Mild	Moderate	Severe	Mild	Moderate	488	488	399	124	178	296	557	649	546	250	110	197	3.9239864864864864	5.652542372881356	7.006410256410256	0.12155629168251401	0.1	401463.0
457	tt7545524	Ben Is Back	67	66	Rated R for language throughout and some drug use	None	Mild	Moderate	Severe	Moderate	385	385	264	108	172	388	1113	3068	4846	2531	780	703	5.972050195567143	6.886607511349567	7.705748715922558	0.05503616118324183	0.1	3703184.0
458	tt7547410	Dora and the Lost City of Gold	60	63	Rated PG for action and some impolite humor	Mild	Mild	Mild	Mild	Moderate	132	132	709	260	429	688	1602	2919	2690	1260	473	1272	5.117665418227216	6.343782117163412	7.4737918215613375	0.04079025403826828	0.1	60477943.0
459	tt7589322	Tender Embers	-10	-1	None	None	None	None	None	None	421	421	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.0	5.5	8.0	0.0	0.0	-1.0
460	tt7616148	Luce	68	72	Rated R for language throughout, sexual content, nudity and some drug use	Moderate	Mild	Moderate	Mild	Moderate	423	423	170	54	79	133	283	685	1162	807	300	268	5.888686131386862	6.9875215146299485	7.982961586121437	0.04937044528591048	0.1	2010613.0
461	tt7616798	A Dog's Way Home	67	50	Rated PG for thematic elements, some peril and language	None	Mild	Mild	None	Mild	174	174	313	127	232	370	970	2154	2719	1710	713	1459	5.815575673166203	6.947774917248987	8.196052631578947	-0.04876269431508025	0.0	42004346.0
462	tt7634968	What Men Want	51	49	Rated R for language and sexual content throughout, and some drug material	Moderate	Mild	Severe	Severe	None	136	136	1695	594	859	1503	2770	3110	2031	948	396	920	3.8715901530272787	5.497111913357401	6.789758739537174	0.11406980929380252	0.1	54611903.0
463	tt7668870	Searching	77	71	Rated PG-13 for thematic content, some drug and sexual references, and for language	None	Mild	Mild	Mild	Mild	236	236	689	327	501	956	2751	9059	29406	40255	18483	12167	6.988522750459089	7.838044963358589	8.608288697722232	0.048944403770069735	0.1	26020957.0
464	tt7681824	We the Animals	69	83	Rated R for strong sexual content, nudity, language and some underage drug and alcohol use	Moderate	Mild	Moderate	Moderate	Moderate	489	489	110	25	48	88	227	488	819	710	309	235	6.046618852459017	7.163614163614165	8.189084507042253	0.042719456216842894	0.1	400961.0
465	tt7689906	Monsters and Men	57	68	Rated R for language	Mild	Moderate	Moderate	Mild	Moderate	482	482	203	19	27	85	212	302	263	167	61	140	4.668632075471698	6.1407284768211925	7.493346007604562	0.04229768869936752	0.1	500101.0
466	tt7690670	SuperFly	51	52	Rated R for violence and language throughout, strong sexuality, nudity, and drug content	Severe	Severe	Severe	Severe	Moderate	266	266	580	233	317	474	873	891	756	416	177	596	3.91824894514768	5.701459034792367	7.315806878306877	0.04970106454466334	0.1	20545116.0
467	tt7734218	Stuber	62	42	Rated R for violence and language throughout, some sexual references and brief graphic nudity	Moderate	Moderate	Severe	Mild	Mild	250	250	1365	628	888	1285	3143	6181	5782	2517	827	1407	5.085348393254852	6.26079922342663	7.282990314769976	0.06973826687960548	0.1	22370452.0
468	tt7752126	Brightburn	62	44	Rated R for horror violence/bloody images, and language.	Mild	Severe	Moderate	Mild	Severe	283	283	1506	1048	1784	3790	7620	13915	13703	6765	2036	2590	5.2298228346456686	6.335824649658643	7.332281252280523	0.0521033907126326	0.1	17300439.0
469	tt7778680	Photograph	69	65	Rated PG-13 for some thematic material	None	None	None	None	None	497	497	96	34	37	78	169	362	635	543	245	310	6.089088397790055	7.253543307086613	8.366942909760589	0.02241376977953604	0.0	344534.0
470	tt7784604	Hereditary	73	87	Rated R for horror violence, disturbing images, language, drug use and brief graphic nudity	Moderate	Severe	Moderate	Moderate	Severe	168	168	6825	3223	4237	6182	11288	21180	38889	44945	28109	19008	6.171222851746931	7.502647680498388	8.540752072290013	0.12378848693522435	0.1	44069456.0
471	tt7798634	Ready or Not	69	64	Rated R for violence, bloody images, language throughout, and some drug use	None	Severe	Severe	Moderate	Moderate	234	234	753	343	540	982	2581	7119	12724	8424	2963	2583	6.139696586599243	7.064916692863879	8.000593542260209	-0.005619195141289683	0.0	28714231.0
472	tt7935892	The Oscar Nominated Short Films 2018: Live Action	79	-1	None	None	None	None	None	None	390	390	9	1	1	1	8	6	31	74	35	25	7.201612903225808	8.02027027027027	8.85	-0.006717088908869388	0.0	3508777.0
473	tt7958736	Ma	56	53	Rated R for violent/disturbing material, language throughout, sexual content, and for teen drug and 	Moderate	Severe	Moderate	Severe	Severe	159	159	956	687	1193	2335	4808	6639	4254	1686	519	891	4.6707570715474205	5.8020033137520715	6.819228960977902	0.05307055472298633	0.1	45373120.0
474	tt7959026	The Mule	70	58	Rated R for language throughout and brief sexuality/nudity	Moderate	Mild	Moderate	Moderate	Mild	79	79	638	434	703	1599	4561	14008	30545	19860	5974	4734	6.415833809251858	7.141185136683582	7.993655589123867	-0.08056621262945872	-0.1	103804407.0
475	tt7984734	The Lighthouse	83	83	Rated R for sexual content, nudity, violence, disturbing images, and some language	Moderate	Severe	Moderate	Moderate	Severe	486	486	347	200	172	256	487	993	2320	4573	4483	4450	7.411745689655173	8.454624972665647	9.473176444345304	0.011801420579112872	0.0	10759478.0
476	tt7985692	After the Wedding	61	50	Rated PG-13 for thematic material and some strong language.	Moderate	None	Moderate	None	Moderate	437	437	111	39	53	109	271	465	447	265	81	123	5.160516605166052	6.358064516129033	7.450782997762864	0.04577171881315041	0.1	1574258.0
477	tt8085790	Little	54	49	Rated PG-13 for some suggestive content	Mild	Mild	Mild	None	None	180	180	565	241	358	716	1399	1617	1113	578	239	591	4.464036312849162	5.765615337043909	7.099056603773584	-0.012091839537126043	0.0	40673960.0
478	tt8097306	Nobody's Fool	47	39	Rated R for sexual content and language throughout, and for drug material.	Moderate	Mild	Moderate	Moderate	None	210	210	656	291	390	547	809	740	534	310	114	466	3.18525641025641	5.173053152039555	6.8927902621722845	0.072301330846081	0.1	31713110.0
479	tt8155288	Happy Death Day 2U	62	57	Rated PG-13 for violence, language, sexual material and thematic elements.	Mild	Moderate	Moderate	Mild	Moderate	228	228	865	677	1157	2390	5664	11309	10850	4858	1627	2391	5.445974576271187	6.396719427005039	7.35520737327189	-0.004055605762251833	0.0	28051045.0
480	tt8174450	The Other Side of Heaven 2: Fire of Faith	49	-1	Rated PG-13 for some thematic material including violence.	None	Moderate	None	None	None	424	424	56	9	7	4	9	18	10	17	23	67	1.4821428571428572	7.2	9.67910447761194	0.3951162412615837	0.5	1807216.0
481	tt8186318	Overcomer	64	17	Rated PG for some thematic elements	None	None	None	None	Mild	235	235	208	48	42	47	71	103	194	237	203	656	5.851941747572815	8.308016877637131	9.810594512195124	0.24086414045392995	0.3	34746945.0
482	tt8266310	Blinded by the Light	69	71	Rated PG-13 for thematic material and language including some ethnic slurs.	None	Mild	Mild	None	Mild	313	313	340	114	140	272	626	1587	2830	2173	906	800	6.1017643352236925	7.141342756183746	8.158996778647031	0.010657229603225635	0.0	11901145.0
483	tt8267604	Capharnaüm	84	75	Rated R for language and some drug material	Mild	Mild	Severe	Moderate	Moderate	427	427	454	81	122	211	449	985	3355	8627	9642	9130	7.802190796337081	8.732731798382078	9.59485213581599	0.038167088843993585	0.0	1661096.0
484	tt8350360	Annabelle Comes Home	59	53	Rated R for horror violence and terror	None	Moderate	Mild	None	Severe	106	106	1421	1027	1759	3134	6780	10585	8812	4236	1369	2380	4.947603244837758	6.126405290505433	7.22869382660009	0.033542512596717235	0.0	74152591.0
485	tt8364368	Crawl	62	60	Rated R for bloody creature violence, and brief language	None	Severe	Moderate	None	Severe	185	185	1005	763	1302	2364	5153	10060	10429	4828	1428	1902	5.348922957500485	6.397614314115307	7.341739380573403	0.0524716120090425	0.1	39014193.0
486	tt8385474	A Dog's Journey	74	43	Rated PG for thematic content, some peril and rude humor	None	Mild	None	Mild	Moderate	248	248	162	73	109	192	474	1178	2605	2600	1277	2189	6.702207293666028	7.744807692307693	9.088292873923258	-0.12609974489744122	-0.1	22546590.0
487	tt8593814	BANDSTAND: The Broadway Musical on Screen	90	-1	None	None	None	None	None	None	461	461	3	0	0	1	0	1	1	6	4	38	8.875	9.789473684210526	10.144736842105264	0.4404145077720191	0.5	930554.0
488	tt8637428	The Farewell	78	89	Rated PG for thematic material, brief language and some smoking.	None	None	Mild	Mild	None	285	285	268	63	97	169	375	1186	3298	5049	2977	1742	6.999696785930867	7.927015250544662	8.806684581793752	0.02636937198679422	0.0	17695781.0
489	tt8663516	Child's Play	59	48	Rated R for bloody horror violence, and language throughout	Mild	Severe	Moderate	Mild	Severe	226	226	1306	867	1339	2363	4579	7197	6452	2952	924	1717	4.8382834680061135	6.110532166180352	7.216212027278362	0.0700478727280209	0.1	29208403.0
490	tt8695030	The Dead Don't Die	55	54	Rated R for zombie violence/gore, and for language	Mild	Moderate	Moderate	None	Mild	349	349	2218	1544	2186	3397	5783	6795	5262	2617	889	1156	4.092802472770091	5.617071376011773	6.872909540098823	0.09655410121040953	0.1	6563605.0
491	tt8769848	The Tomorrow Man	56	49	Rated PG-13 for brief strong language and some suggestive material	Mild	None	None	None	None	496	496	57	31	26	72	145	187	119	72	31	56	4.589655172413793	5.858288770053476	7.163865546218487	-0.014351266276161612	0.0	354103.0
492	tt8772262	Midsommar	72	72	Rated R for disturbing ritualistic violence and grisly images, strong sexual content, graphic nudity	Severe	Severe	Moderate	Severe	Severe	231	231	3771	1521	1910	2740	4964	9853	19762	22588	11557	7483	6.173018370039582	7.4268039672097945	8.389443509828228	0.13135839750470713	0.1	27426361.0
493	tt8820136	El Coyote	59	-1	Rated R for strong violence, pervasive language, some sexual references, brief nudity and drug use	None	None	None	None	None	458	458	4	1	1	0	0	0	0	0	2	5	1.3125	8.75	9.85	0.7423133235724745	0.8	1101470.0
494	tt9019352	No Manches Frida 2	39	-1	Rated R for sexual content and teen drinking	None	Mild	Moderate	Mild	Mild	327	327	197	55	53	53	62	57	46	33	14	68	1.3096446700507616	3.7641509433962255	6.532608695652174	-0.0601098298536207	0.0	9270920.0
495	tt9024106	Unplanned	58	10	Rated R for some disturbing/bloody images	None	Mild	None	None	Moderate	269	269	2121	239	89	91	133	207	349	549	702	6463	5.803140096618358	9.65341172829955	10.076705864149776	0.801901194985125	0.9	19005109.0
496	tt9075778	The Fighting Preacher	53	-1	Rated PG for thematic content and some action.	None	None	None	None	None	467	467	45	4	7	7	13	11	17	15	15	55	2.0625	6.9411764705882355	9.64090909090909	0.2875199562506065	0.4	954641.0
497	tt9376172	The Least of These: The Graham Staines Story	63	-1	Rated PG-13 for thematic elements/disturbing images	None	None	None	None	None	475	475	49	11	10	20	27	38	54	54	67	331	6.689814814814817	9.501510574018127	10.000755287009063	0.6984272491857434	0.8	607015.0
498	tt9896916	Pilgrim's Progress	51	-1	Rated PG for mild thematic elements, action violence, and scary images	None	None	None	None	None	474	474	49	11	10	15	17	8	15	22	31	94	3.3	8.0	9.776595744680849	0.4513797634691197	0.5	1294596.0
